user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Binksternet,73,2022-07-01T00:00:00.000Z,3410,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kj cheetham,74,2022-07-01T00:00:00.000Z,3399,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
PhantomTech,75,2022-07-01T00:00:00.000Z,3367,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mexedits1,76,2022-07-01T00:00:00.000Z,3359,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FloridaArmy,77,2022-07-01T00:00:00.000Z,3328,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Balon Greyjoy,78,2022-07-01T00:00:00.000Z,3279,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Harryboyles,79,2022-07-01T00:00:00.000Z,3247,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jengod,80,2022-07-01T00:00:00.000Z,3240,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lancepark,81,2022-07-01T00:00:00.000Z,3216,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mehediabedin,82,2022-07-01T00:00:00.000Z,3212,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zyxw,83,2022-07-01T00:00:00.000Z,3169,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sc2353,84,2022-07-01T00:00:00.000Z,3158,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Wizardman,85,2022-07-01T00:00:00.000Z,3115,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ffffrr,86,2022-07-01T00:00:00.000Z,3115,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
I dream of horses,87,2022-07-01T00:00:00.000Z,3109,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sportsfan 1234,88,2022-07-01T00:00:00.000Z,3096,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kaltenmeyer,89,2022-07-01T00:00:00.000Z,3075,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GiantSnowman,90,2022-07-01T00:00:00.000Z,2991,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muhandes,91,2022-07-01T00:00:00.000Z,2980,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Fadesga,92,2022-07-01T00:00:00.000Z,2958,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MurrayGreshler,93,2022-07-01T00:00:00.000Z,2953,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hugo999,94,2022-07-01T00:00:00.000Z,2943,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DePiep,95,2022-07-01T00:00:00.000Z,2941,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muboshgu,96,2022-07-01T00:00:00.000Z,2923,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rfl0216,97,2022-07-01T00:00:00.000Z,2916,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MNWiki845,98,2022-07-01T00:00:00.000Z,2913,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DanCherek,99,2022-07-01T00:00:00.000Z,2905,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Frietjes,100,2022-07-01T00:00:00.000Z,2883,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
